TimeFrom,TimeTo,ProductionUnitName,ProducedHeat,NetElectricity,ProductionCosts,ProducedCO2,PrimaryEnergyConsumption,OperationPercentage
05/16/2024 10:00:00,05/16/2024 11:00:00,GB,2.734514834701323,0,273.4514834701323,117.5841378921569,0.6015932636342911,0.5469029669402646
05/16/2024 11:00:00,05/16/2024 12:00:00,EK,8,-8,50,0,0,1
05/16/2024 11:00:00,05/16/2024 12:00:00,GB,1.070979500688138,0,107.0979500688138,46.05211852958993,0.23561549015139038,0.2141959001376276
05/16/2024 12:00:00,05/16/2024 13:00:00,EK,7.947655938541357,-7.947655938541357,49.67284961588348,0,0,0.9934569923176696
05/16/2024 13:00:00,05/16/2024 14:00:00,EK,3.371603392703274,-3.371603392703274,21.07252120439546,0,0,0.4214504240879092
05/16/2024 14:00:00,05/16/2024 15:00:00,EK,4.572087877696421,-4.572087877696421,28.575549235602633,0,0,0.5715109847120526
05/16/2024 15:00:00,05/16/2024 16:00:00,EK,1.4682504029331032,-1.4682504029331032,9.176565018331894,0,0,0.1835313003666379
05/16/2024 16:00:00,05/16/2024 17:00:00,GB,2.2131473953896887,0,221.3147395389689,95.16533800175662,0.4868924269857316,0.44262947907793776
05/16/2024 17:00:00,05/16/2024 18:00:00,GB,4.100732795941053,0,410.0732795941053,176.33151022546528,0.9021612151070318,0.8201465591882107
05/16/2024 18:00:00,05/16/2024 19:00:00,GB,5,0,500,215,1.1,1
05/16/2024 18:00:00,05/16/2024 19:00:00,GM,2.187268327543172,1.6404512456573792,668.3319889715248,388.8477026743417,1.154391617314452,0.6075745354286589
05/16/2024 19:00:00,05/16/2024 20:00:00,GB,5,0,500,215,1.1,1
05/16/2024 19:00:00,05/16/2024 20:00:00,GM,1.198302836249724,0.898727127187293,366.1480888540823,213.03161533328424,0.6324376080206876,0.33286189895825663
05/16/2024 20:00:00,05/16/2024 21:00:00,GB,4.879680524989814,0,487.9680524989814,209.826262574562,1.0735297154977592,0.9759361049979628
05/16/2024 21:00:00,05/16/2024 22:00:00,GB,1.9491343674944408,0,194.9134367494441,83.81277780226095,0.428809560848777,0.38982687349888817
05/16/2024 22:00:00,05/16/2024 23:00:00,GB,5,0,500,215,1.1,1
05/16/2024 22:00:00,05/16/2024 23:00:00,GM,3.6,2.7,1100,640,1.9,1
05/16/2024 22:00:00,05/16/2024 23:00:00,OB,0.181914868756157,0,31.835102032327477,11.915423903528284,0.0545744606268471,0.04547871718903925
05/16/2024 23:00:00,05/17/2024 00:00:00,GB,5,0,500,215,1.1,1
05/16/2024 23:00:00,05/17/2024 00:00:00,GM,3.254231842353118,2.4406738817648383,994.348618496786,578.530105307221,1.717511250130812,0.9039532895425327
05/17/2024 00:00:00,05/17/2024 01:00:00,GB,5,0,500,215,1.1,1
05/17/2024 00:00:00,05/17/2024 01:00:00,OB,2.353974910152133,0,411.94560927662326,154.1853566149647,0.7061924730456398,0.5884937275380332
05/17/2024 01:00:00,05/17/2024 02:00:00,GB,5,0,500,215,1.1,1
05/17/2024 01:00:00,05/17/2024 02:00:00,OB,3.582192076641224,0,626.8836134122142,234.63358102000018,1.0746576229923672,0.895548019160306
05/17/2024 02:00:00,05/17/2024 03:00:00,GB,5,0,500,215,1.1,1
05/17/2024 02:00:00,05/17/2024 03:00:00,OB,1.797490113786184,0,314.5607699125822,117.73560245299505,0.5392470341358552,0.449372528446546
05/17/2024 03:00:00,05/17/2024 04:00:00,GB,5,0,500,215,1.1,1
05/17/2024 03:00:00,05/17/2024 04:00:00,OB,1.248661357093911,0,218.5157374914344,81.78731888965116,0.37459840712817327,0.3121653392734777
05/17/2024 04:00:00,05/17/2024 05:00:00,GB,2.1840678351857084,0,218.40678351857085,93.91491691298546,0.4804949237408559,0.4368135670371417
05/17/2024 05:00:00,05/17/2024 06:00:00,GB,5,0,500,215,1.1,1
05/17/2024 05:00:00,05/17/2024 06:00:00,OB,3.953624390509736,0,691.8842683392038,258.9623975783877,1.1860873171529207,0.988406097627434
05/17/2024 06:00:00,05/17/2024 07:00:00,GB,5,0,500,215,1.1,1
05/17/2024 06:00:00,05/17/2024 07:00:00,GM,3.6,2.7,1100,640,1.9,1
05/17/2024 06:00:00,05/17/2024 07:00:00,OB,0.364398032503388,0,63.7696556880929,23.868071128971913,0.1093194097510164,0.091099508125847
05/17/2024 07:00:00,05/17/2024 08:00:00,GM,0.8657988351144823,0.6493491263358618,264.5496440627585,153.9197929092413,0.4569493851993101,0.24049967642068953
05/17/2024 08:00:00,05/17/2024 09:00:00,GM,3.6,2.7,1100,640,1.9,1
05/17/2024 08:00:00,05/17/2024 09:00:00,GB,4.785790995501817,0,478.57909955018175,205.78901280657814,1.0528740190104,0.9571581991003635
05/17/2024 09:00:00,05/17/2024 10:00:00,GB,1.7014283461968547,0,170.14283461968546,73.16141888646474,0.37431423616330806,0.3402856692393709
05/17/2024 10:00:00,05/17/2024 11:00:00,GB,5,0,500,215,1.1,1
05/17/2024 10:00:00,05/17/2024 11:00:00,OB,1.44115293698439,0,252.20176397226825,94.39551737247756,0.432345881095317,0.3602882342460975
05/17/2024 11:00:00,05/17/2024 12:00:00,GB,5,0,500,215,1.1,1
05/17/2024 11:00:00,05/17/2024 12:00:00,OB,3.268144055394522,0,571.9252096940413,214.06343562834118,0.9804432166183565,0.8170360138486304
05/17/2024 12:00:00,05/17/2024 13:00:00,GB,2.1918766490145942,0,219.1876649014594,94.25069590762755,0.48221286278321074,0.4383753298029188
05/17/2024 13:00:00,05/17/2024 14:00:00,GB,5,0,500,215,1.1,1
05/17/2024 13:00:00,05/17/2024 14:00:00,OB,4,0,700,262,1.2,1
05/17/2024 13:00:00,05/17/2024 14:00:00,GM,0.999726978130511,0.7497952335978834,305.47213220654504,177.7292405565353,0.5276336829022141,0.2777019383695864
05/17/2024 14:00:00,05/17/2024 15:00:00,GB,4.813656469254594,0,481.36564692545943,206.98722817794754,1.0590044232360107,0.9627312938509188
05/17/2024 15:00:00,05/17/2024 16:00:00,GB,5,0,500,215,1.1,1
05/17/2024 15:00:00,05/17/2024 16:00:00,OB,1.522052365598294,0,266.35916397970146,99.69442994668826,0.45661570967948817,0.3805130913995735
05/17/2024 16:00:00,05/17/2024 17:00:00,GB,5,0,500,215,1.1,1
05/17/2024 16:00:00,05/17/2024 17:00:00,OB,2.197259835525072,0,384.52047121688764,143.92051922689222,0.6591779506575216,0.549314958881268
05/17/2024 17:00:00,05/17/2024 18:00:00,GB,5,0,500,215,1.1,1
05/17/2024 17:00:00,05/17/2024 18:00:00,OB,3.094625802754716,0,541.5595154820753,202.69799008043393,0.9283877408264148,0.773656450688679
05/17/2024 18:00:00,05/17/2024 19:00:00,GB,1.0093539631969082,0,100.93539631969081,43.40222041746705,0.2220578719033198,0.20187079263938162
05/17/2024 19:00:00,05/17/2024 20:00:00,GB,5,0,500,215,1.1,1
05/17/2024 19:00:00,05/17/2024 20:00:00,GM,2.290940539581207,1.7182054046859052,700.0096093164799,407.2783181477701,1.2091075070011925,0.6363723721058908
05/17/2024 20:00:00,05/17/2024 21:00:00,GM,3.6,2.7,1100,640,1.9,1
05/17/2024 20:00:00,05/17/2024 21:00:00,GB,3.584506918855248,0,358.4506918855248,154.13379751077568,0.7885915221481546,0.7169013837710496
05/17/2024 21:00:00,05/17/2024 22:00:00,GM,1.255272483106364,0.9414543623297731,383.5554809491668,223.1595525522425,0.6625049216394698,0.3486868008628789
05/17/2024 22:00:00,05/17/2024 23:00:00,GM,3.6,2.7,1100,640,1.9,1
05/17/2024 22:00:00,05/17/2024 23:00:00,GB,5,0,500,215,1.1,1
05/17/2024 22:00:00,05/17/2024 23:00:00,OB,0.451763899182792,0,79.0586823569886,29.590535396472873,0.1355291697548376,0.112940974795698
05/17/2024 23:00:00,05/18/2024 00:00:00,GM,1.8912380337208687,1.4184285252906517,577.8782880813766,336.22009488371,0.9981534066860139,0.5253438982557969
05/18/2024 00:00:00,05/18/2024 01:00:00,GM,3.6,2.7,1100,640,1.9,1
05/18/2024 00:00:00,05/18/2024 01:00:00,GB,1.16809871139382,0,116.80987113938198,50.228244589934256,0.25698171650664037,0.23361974227876398
05/18/2024 01:00:00,05/18/2024 02:00:00,GM,3.6,2.7,1100,640,1.9,1
05/18/2024 01:00:00,05/18/2024 02:00:00,GB,1.807952422000446,0,180.79524220004458,77.74195414601917,0.3977495328400981,0.3615904844000892
05/18/2024 02:00:00,05/18/2024 03:00:00,GM,3.2550069472077334,2.4412552104058003,994.5854560912519,578.6679017258193,1.717920333248526,0.9041685964465926
05/18/2024 03:00:00,05/18/2024 04:00:00,GM,3.6,2.7,1100,640,1.9,1
05/18/2024 03:00:00,05/18/2024 04:00:00,GB,3.1103667029693574,0,311.0366702969357,133.74576822768236,0.6842806746532586,0.6220733405938714
05/18/2024 04:00:00,05/18/2024 05:00:00,GM,3.6,2.7,1100,640,1.9,1
05/18/2024 04:00:00,05/18/2024 05:00:00,GB,1.08397741424105,0,108.397741424105,46.611028812365156,0.23847503113303103,0.21679548284821
05/18/2024 05:00:00,05/18/2024 06:00:00,GM,3.6,2.7,1100,640,1.9,1
05/18/2024 05:00:00,05/18/2024 06:00:00,GB,4.734969015947994,0,473.49690159479934,203.60366768576372,1.0416931835085586,0.9469938031895987
05/18/2024 06:00:00,05/18/2024 07:00:00,GM,3.6,2.7,1100,640,1.9,1
05/18/2024 06:00:00,05/18/2024 07:00:00,GB,4.492038132293168,0,449.20381322931684,193.15763968860625,0.9882483891044972,0.8984076264586337
05/18/2024 07:00:00,05/18/2024 08:00:00,GM,3.6,2.7,1100,640,1.9,1
05/18/2024 07:00:00,05/18/2024 08:00:00,GB,4.336303423687956,0,433.6303423687956,186.4610472185821,0.9539867532113504,0.8672606847375912
05/18/2024 08:00:00,05/18/2024 09:00:00,GM,3.6,2.7,1100,640,1.9,1
05/18/2024 08:00:00,05/18/2024 09:00:00,GB,4.045059860146168,0,404.5059860146168,173.93757398628523,0.889913169232157,0.8090119720292336
05/18/2024 09:00:00,05/18/2024 10:00:00,GM,3.6,2.7,1100,640,1.9,1
05/18/2024 09:00:00,05/18/2024 10:00:00,GB,5,0,500,215,1.1,1
05/18/2024 09:00:00,05/18/2024 10:00:00,OB,0.775404040038309,0,135.69570700670408,50.78896462250924,0.2326212120114927,0.19385101000957725
05/18/2024 10:00:00,05/18/2024 11:00:00,GB,2.9499680190114157,0,294.99680190114157,126.84862481749089,0.6489929641825115,0.5899936038022832
05/18/2024 11:00:00,05/18/2024 12:00:00,EK,5.227852992353892,-5.227852992353892,32.67408120221182,0,0,0.6534816240442365
05/18/2024 12:00:00,05/18/2024 13:00:00,EK,6.633928332773004,-6.633928332773004,41.462052079831274,0,0,0.8292410415966255
05/18/2024 13:00:00,05/18/2024 14:00:00,EK,3.3258902995502067,-3.3258902995502067,20.786814372188793,0,0,0.41573628744377583
05/18/2024 14:00:00,05/18/2024 15:00:00,EK,2.8672242923021427,-2.8672242923021427,17.920151826888393,0,0,0.35840303653776784
05/18/2024 15:00:00,05/18/2024 16:00:00,EK,8,-8,50,0,0,1
05/18/2024 15:00:00,05/18/2024 16:00:00,GB,0.206100733115385,0,20.6100733115385,8.862331523961554,0.0453421612853847,0.041220146623077
05/18/2024 16:00:00,05/18/2024 17:00:00,EK,2.225179258838845,-2.225179258838845,13.90737036774278,0,0,0.2781474073548556
05/18/2024 17:00:00,05/18/2024 18:00:00,GM,1.868715999586841,1.4015369996901308,570.9965554293125,332.21617770432727,0.9862667775597216,0.5190877776630114
05/18/2024 18:00:00,05/18/2024 19:00:00,GM,0.6851885051863215,0.5138913788897411,209.3631543624871,121.8112898109016,0.3616272666261141,0.19033014032953374
05/18/2024 19:00:00,05/18/2024 20:00:00,GM,3.6,2.7,1100,640,1.9,1
05/18/2024 19:00:00,05/18/2024 20:00:00,GB,2.646227592344502,0,264.6227592344502,113.7877864708136,0.5821700703157905,0.5292455184689004
05/18/2024 20:00:00,05/18/2024 21:00:00,GM,3.6,2.7,1100,640,1.9,1
05/18/2024 20:00:00,05/18/2024 21:00:00,GB,3.330450455718884,0,333.0450455718884,143.20936959591202,0.7326991002581545,0.6660900911437768
05/18/2024 21:00:00,05/18/2024 22:00:00,GM,3.6,2.7,1100,640,1.9,1
05/18/2024 21:00:00,05/18/2024 22:00:00,GB,2.703943822301898,0,270.3943822301898,116.26958435898162,0.5948676409064176,0.5407887644603796
05/18/2024 22:00:00,05/18/2024 23:00:00,GM,3.6,2.7,1100,640,1.9,1
05/18/2024 22:00:00,05/18/2024 23:00:00,GB,5,0,500,215,1.1,1
05/18/2024 22:00:00,05/18/2024 23:00:00,OB,0.67637375391851,0,118.36540693573924,44.302480881662404,0.202912126175553,0.1690934384796275
05/18/2024 23:00:00,05/19/2024 00:00:00,GM,2.213420417259177,1.6600653129443828,676.3229052736374,393.4969630682981,1.16819410910901,0.6148390047942158
05/19/2024 00:00:00,05/19/2024 01:00:00,GM,3.6,2.7,1100,640,1.9,1
05/19/2024 00:00:00,05/19/2024 01:00:00,GB,5,0,500,215,1.1,1
05/19/2024 00:00:00,05/19/2024 01:00:00,OB,0.687076326686459,0,120.23835717013033,45.00349939796307,0.2061228980059377,0.17176908167161475
05/19/2024 01:00:00,05/19/2024 02:00:00,GM,0.6652159619448781,0.4989119714586586,203.26043281649052,118.26061545686721,0.3510862021375745,0.18478221165135503
05/19/2024 02:00:00,05/19/2024 03:00:00,GM,3.6,2.7,1100,640,1.9,1
05/19/2024 02:00:00,05/19/2024 03:00:00,GB,5,0,500,215,1.1,1
05/19/2024 02:00:00,05/19/2024 03:00:00,OB,0.401043000724652,0,70.1825251268141,26.268316547464707,0.12031290021739559,0.100260750181163
05/19/2024 03:00:00,05/19/2024 04:00:00,GM,3.6,2.7,1100,640,1.9,1
05/19/2024 03:00:00,05/19/2024 04:00:00,GB,3.185054722235097,0,318.50547222350974,136.95735305610918,0.7007120388917214,0.6370109444470194
05/19/2024 04:00:00,05/19/2024 05:00:00,GM,0.9397804042975327,0.7048353032231496,287.1551235353572,167.07207187511693,0.49599521337925334,0.2610501123048702
05/19/2024 05:00:00,05/19/2024 06:00:00,GM,1.49097432917495,1.1182307468812125,455.5754894701236,265.06210296443555,0.786903118175668,0.41415953588193055
05/19/2024 06:00:00,05/19/2024 07:00:00,GM,1.0697249234978692,0.8022936926234019,326.86039329101555,190.17331973295452,0.5645770429572087,0.29714581208274143
05/19/2024 07:00:00,05/19/2024 08:00:00,GM,3.6,2.7,1100,640,1.9,1
05/19/2024 07:00:00,05/19/2024 08:00:00,GB,2.498702427045768,0,249.87024270457678,107.44420436296801,0.549714533950069,0.49974048540915356
05/19/2024 08:00:00,05/19/2024 09:00:00,GM,3.6,2.7,1100,640,1.9,1
05/19/2024 08:00:00,05/19/2024 09:00:00,GB,5,0,500,215,1.1,1
05/19/2024 08:00:00,05/19/2024 09:00:00,OB,0.930428177458433,0,162.82493105522576,60.94304562352736,0.2791284532375299,0.23260704436460825
05/19/2024 09:00:00,05/19/2024 10:00:00,EK,4.9062520800653155,-4.9062520800653155,30.664075500408224,0,0,0.6132815100081644
05/19/2024 10:00:00,05/19/2024 11:00:00,EK,1.4805626457000909,-1.4805626457000909,9.253516535625568,0,0,0.18507033071251136
05/19/2024 11:00:00,05/19/2024 12:00:00,EK,6.776115413185263,-6.776115413185263,42.35072133240789,0,0,0.8470144266481578
05/19/2024 12:00:00,05/19/2024 13:00:00,EK,5.698617443302002,-5.698617443302002,35.61635902063751,0,0,0.7123271804127502
05/19/2024 13:00:00,05/19/2024 14:00:00,EK,2.254031329534031,-2.254031329534031,14.087695809587695,0,0,0.2817539161917539
05/19/2024 14:00:00,05/19/2024 15:00:00,EK,6.181821420873432,-6.181821420873432,38.63638388045895,0,0,0.772727677609179
05/19/2024 15:00:00,05/19/2024 16:00:00,EK,0.050821979553821485,-0.050821979553821485,0.3176373722113843,0,0,0.006352747444227686
05/19/2024 16:00:00,05/19/2024 17:00:00,EK,3.609390213903687,-3.609390213903687,22.558688836898042,0,0,0.4511737767379609
05/19/2024 17:00:00,05/19/2024 18:00:00,EK,8,-8,50,0,0,1
05/19/2024 17:00:00,05/19/2024 18:00:00,GB,0.504849513296433,0,50.4849513296433,21.708529071746618,0.11106689292521527,0.1009699026592866
05/19/2024 18:00:00,05/19/2024 19:00:00,GM,0.6230841952483561,0.4673131464362671,190.3868374369977,110.77052359970776,0.3288499919366324,0.17307894312454336
05/19/2024 19:00:00,05/19/2024 20:00:00,GM,2.816472608976286,2.1123544567322146,860.588852742754,500.70624159578415,1.486471654737484,0.7823535024934127
05/19/2024 20:00:00,05/19/2024 21:00:00,GM,3.6,2.7,1100,640,1.9,1
05/19/2024 20:00:00,05/19/2024 21:00:00,GB,3.449758959119096,0,344.97589591190956,148.33963524212112,0.7589469710062011,0.6899517918238192
05/19/2024 21:00:00,05/19/2024 22:00:00,GM,3.6,2.7,1100,640,1.9,1
05/19/2024 21:00:00,05/19/2024 22:00:00,GB,5,0,500,215,1.1,1
05/19/2024 21:00:00,05/19/2024 22:00:00,OB,0.985803476900703,0,172.51560845762302,64.57012773699604,0.2957410430702109,0.24645086922517576
05/19/2024 22:00:00,05/19/2024 23:00:00,GM,3.6,2.7,1100,640,1.9,1
05/19/2024 22:00:00,05/19/2024 23:00:00,GB,5,0,500,215,1.1,1
05/19/2024 22:00:00,05/19/2024 23:00:00,OB,1.288124032825289,0,225.42170574442557,84.37212415005642,0.38643720984758667,0.32203100820632224
05/19/2024 23:00:00,05/20/2024 00:00:00,GM,3.6,2.7,1100,640,1.9,1
05/19/2024 23:00:00,05/20/2024 00:00:00,GB,0.271369535974864,0,27.136953597486404,11.668890046919152,0.05970129791447009,0.054273907194972805
05/20/2024 00:00:00,05/20/2024 01:00:00,GM,3.6,2.7,1100,640,1.9,1
05/20/2024 00:00:00,05/20/2024 01:00:00,GB,1.627401510452573,0,162.7401510452573,69.97826494946064,0.3580283322995661,0.3254803020905146
05/20/2024 01:00:00,05/20/2024 02:00:00,GM,2.8032532300815234,2.1024399225611425,856.5495980804654,498.3561297922708,1.4794947603208037,0.7786814528004231
